timestamp,postcode,Response_Team_Officers
2025-07-27 14:00:00,KT3 4DP,4
2025-06-24 18:00:00,SE22 8HW,15
2025-05-18 01:00:00,SW12 9AQ,4
2025-06-18 01:00:00,SW17 7UB,13
2025-05-23 05:00:00,SE15 2LS,0
2025-06-24 04:00:00,E12 5JB,4
2025-05-13 12:00:00,E3 4FY,2
2025-07-06 02:00:00,UB5 5JA,1
2025-06-15 03:00:00,N1 0HL,17
2025-05-12 02:00:00,SE24 0HW,0
2025-06-21 15:00:00,TW1 3QL,4
2025-06-11 09:00:00,E8 1ND,5
2025-06-13 10:00:00,SE12 8PH,3
2025-06-27 17:00:00,W14 9HU,9
2025-07-16 10:00:00,CR0 2UJ,3
2025-06-28 11:00:00,SW8 2LN,0
2025-05-26 11:00:00,SW1Y 6AE,14
2025-05-26 00:00:00,E1 1BJ,3
2025-07-04 12:00:00,W5 2JX,8
2025-05-31 17:00:00,UB1 2NJ,20
2025-06-02 06:00:00,SW7 2HD,7
2025-05-12 20:00:00,N16 8AA,4
2025-07-24 13:00:00,SE17 3EB,19
2025-06-23 17:00:00,SW4 0JL,4
2025-05-21 10:00:00,W3 8LQ,23
2025-07-11 17:00:00,N7 7DY,0
2025-07-13 07:00:00,WC2B 5EF,6
2025-06-01 01:00:00,NW2 3EW,1
2025-05-10 18:00:00,W1V 8BA,6
2025-07-13 01:00:00,E1 5WE,18
2025-06-30 13:00:00,W2 3GD,4
2025-07-11 23:00:00,E3 5GF,4
2025-07-25 02:00:00,E17 6JN,0
2025-05-10 01:00:00,N1 7TZ,0
2025-06-11 04:00:00,SW1Y 4AJ,8
2025-07-18 11:00:00,HA9 9DX,6
2025-07-15 00:00:00,WD3 2UY,4
2025-06-19 01:00:00,SW20 8NF,25
2025-05-06 03:00:00,NW6 5AY,19
2025-07-24 10:00:00,HA3 6ED,1
2025-05-21 11:00:00,NW10 8GQ,16
2025-06-11 16:00:00,E14 3YN,5
2025-05-20 12:00:00,E17 7LA,1
2025-07-15 22:00:00,E14 7ND,0
2025-07-03 01:00:00,UB8 1XP,9
2025-07-14 11:00:00,TW14 0XQ,20
2025-05-05 21:00:00,SE5 9RS,5
2025-05-10 07:00:00,W2 2LS,4
2025-06-16 10:00:00,N4 1HG,12
2025-05-01 11:00:00,NW3 3JL,3
2025-07-26 20:00:00,KT3 5PN,18
2025-07-21 06:00:00,N1 7RX,1
2025-06-26 06:00:00,SE26 5DS,0
2025-07-23 08:00:00,DA6 7EZ,5
2025-06-17 23:00:00,WC1X 9RD,1
2025-05-13 00:00:00,N22 5NL,0
2025-07-25 16:00:00,E17 7AA,3
2025-07-15 03:00:00,W2 2LW,2
2025-05-20 07:00:00,N15 6BT,1
2025-06-16 22:00:00,TW11 0QA,4
2025-05-12 09:00:00,N5 1TJ,2
2025-07-11 10:00:00,NW11 8DL,3
2025-07-22 11:00:00,KT6 4LZ,1
2025-05-19 19:00:00,E2 8NU,3
2025-07-15 05:00:00,W1C 1AB,0
2025-07-16 07:00:00,E13 9JF,0
2025-05-26 01:00:00,SW8 3EQ,5
2025-07-08 03:00:00,E9 6QZ,0
2025-06-01 02:00:00,SW11 1AS,0
2025-06-12 11:00:00,E1 4BW,4
2025-07-01 01:00:00,NW10 9NR,4
2025-07-26 06:00:00,N1 3RP,19
2025-06-27 18:00:00,KT2 5RY,2
2025-07-22 13:00:00,SW7 4SX,3
2025-05-03 03:00:00,N5 1RF,1
2025-07-19 13:00:00,N9 9EZ,1
2025-06-30 06:00:00,NW2 6UB,1
2025-06-27 19:00:00,CR0 2TY,13
2025-07-30 20:00:00,SE28 0AJ,0
2025-05-21 09:00:00,W1U 6DF,1
2025-06-12 17:00:00,HA3 8AA,4
2025-07-03 16:00:00,E5 9EY,3
2025-07-01 12:00:00,SW7 1AL,0
2025-06-20 01:00:00,NW10 1NZ,16
2025-07-27 19:00:00,BR6 0NR,6
2025-06-15 20:00:00,TW12 2RJ,0
2025-07-22 19:00:00,E8 3ES,5
2025-06-20 09:00:00,SE23 1PE,4
2025-07-20 20:00:00,SE24 0NQ,17
2025-05-01 09:00:00,N15 6SQ,8
2025-06-19 14:00:00,SW17 0QS,5
2025-07-15 20:00:00,SW1Y 4JH,1
2025-05-03 05:00:00,N10 3NA,25
2025-05-16 03:00:00,NW1 8AL,0
2025-06-25 23:00:00,E14 7GR,0
2025-05-18 08:00:00,BR3 1LZ,2
2025-05-09 03:00:00,E5 8TP,1
2025-06-20 17:00:00,W11 1QB,10
2025-06-12 06:00:00,SW2 1PX,0
2025-06-19 04:00:00,SE5 0UL,2
2025-05-24 07:00:00,N22 4TL,2
2025-06-24 10:00:00,KT2 7QN,17
2025-05-31 09:00:00,W14 0SS,1
2025-06-10 00:00:00,E1 5HT,1
2025-06-01 12:00:00,HA5 1QH,1
2025-07-18 20:00:00,N1 2PW,0
2025-05-12 11:00:00,W9 1LX,0
2025-05-12 00:00:00,CR0 8DL,16
2025-05-03 10:00:00,SM5 3PG,0
2025-07-10 04:00:00,N1 6DP,4
2025-07-28 13:00:00,E2 7JE,3
2025-07-19 18:00:00,W6 9DD,1
2025-07-27 11:00:00,TW1 3SY,12
2025-06-07 05:00:00,W12 8QX,0
2025-06-29 05:00:00,SE1 6SE,5
2025-06-20 10:00:00,E1 0BX,3
2025-05-24 04:00:00,SW8 2BP,2
2025-07-08 04:00:00,E1 9AN,0
2025-06-08 15:00:00,SE7 7SX,1
2025-05-06 20:00:00,SE18 7BG,5
2025-05-12 01:00:00,HA0 4QT,5
2025-05-26 09:00:00,W1K 6PR,4
2025-06-05 07:00:00,W11 2AJ,22
2025-06-19 10:00:00,CR0 8DL,3
2025-07-20 00:00:00,EN1 1YS,2
2025-05-06 18:00:00,N19 3UJ,19
2025-06-02 16:00:00,W4 5BQ,3
2025-07-30 00:00:00,SW4 7PX,3
2025-05-05 23:00:00,W1S 1QR,3
2025-06-30 23:00:00,KT2 5NS,12
2025-07-19 03:00:00,KT2 7LP,5
2025-06-24 13:00:00,NW1 9LS,2
2025-07-19 01:00:00,WC1R 5JR,5
2025-06-27 13:00:00,SE1 1DX,3
2025-06-08 15:00:00,SE1 8DE,1
2025-05-03 01:00:00,E1 7LD,6
2025-05-25 21:00:00,E1 7NJ,2
2025-05-23 15:00:00,N7 6PA,2
2025-06-30 05:00:00,W1D 4HT,5
2025-06-09 15:00:00,N15 6TR,5
2025-05-09 05:00:00,N5 1XN,0
2025-06-20 20:00:00,WC2A 3EE,0
2025-07-16 16:00:00,SW1P 2BT,13
2025-06-29 14:00:00,RM8 1YB,0
2025-06-18 02:00:00,TW3 3HW,18
2025-06-07 07:00:00,E1 2DT,11
2025-05-18 16:00:00,IG4 5LF,0
2025-07-14 09:00:00,W1J 7BG,25
2025-05-07 08:00:00,NW1 3JG,0
2025-07-15 12:00:00,SE24 9HN,1
2025-05-20 14:00:00,E5 8BJ,15
2025-06-24 12:00:00,E1 0DY,4
2025-07-30 02:00:00,SE16 4JF,1
2025-06-30 07:00:00,BR4 0RL,0
2025-06-03 15:00:00,IG1 2RT,3
2025-07-04 05:00:00,N17 0HR,25
2025-06-09 07:00:00,EN1 3AD,3
2025-07-09 21:00:00,W13 0FU,17
2025-07-10 02:00:00,NW6 4SE,4
2025-05-07 07:00:00,SE5 7AY,5
2025-05-24 04:00:00,W3 7QX,5
2025-06-26 17:00:00,N9 0BN,23
2025-06-21 13:00:00,SW1A 2JT,2
2025-07-25 08:00:00,SE7 7PT,3
2025-07-18 15:00:00,E8 3DE,21
2025-05-28 07:00:00,SE18 7BY,8
2025-05-12 14:00:00,W8 5LJ,5
2025-07-29 09:00:00,UB5 4HU,4
2025-06-20 19:00:00,N7 6JB,17
2025-06-01 15:00:00,N1 8NE,1
2025-05-21 11:00:00,SE18 6DA,0
2025-05-11 20:00:00,SE6 4JD,5
2025-06-17 17:00:00,E16 1GU,5
2025-05-16 01:00:00,CR4 3AY,13
2025-07-31 01:00:00,N7 6QH,1
2025-05-29 14:00:00,SE9 2PQ,0
2025-06-16 18:00:00,HA8 0QX,3
2025-05-24 09:00:00,EN1 2LZ,22
2025-07-04 02:00:00,SE10 8AX,16
2025-06-09 19:00:00,N20 0SA,2
2025-05-10 19:00:00,SE5 8AF,0
2025-07-28 08:00:00,EN1 2HB,2
2025-05-13 04:00:00,W1K 1AD,22
2025-05-09 06:00:00,N1 4BQ,2
2025-05-20 11:00:00,CR9 1NH,4
2025-05-29 12:00:00,N1 0UB,1
2025-05-19 11:00:00,N7 0HN,3
2025-07-23 13:00:00,TW3 2NG,2
2025-05-09 18:00:00,N19 5PA,4
2025-05-27 17:00:00,SW9 7JX,1
2025-07-04 23:00:00,TW3 1QS,15
2025-05-02 20:00:00,E6 3BH,10
2025-06-18 13:00:00,E16 4RF,1
2025-07-25 11:00:00,SE13 7ES,1
2025-05-10 05:00:00,SE1 0BE,3
2025-05-20 15:00:00,E17 8QH,4
2025-06-20 14:00:00,N4 2BU,24
2025-05-16 07:00:00,CR2 2NT,6
2025-07-06 05:00:00,NW10 4LS,4
2025-05-10 03:00:00,N7 8LU,14
2025-05-21 23:00:00,SW3 2QP,8
2025-06-30 10:00:00,N8 8NL,17
2025-05-06 03:00:00,N1 9DN,5
2025-05-11 23:00:00,NW7 1ER,0
2025-07-28 09:00:00,IG11 0PR,1
2025-06-16 20:00:00,SE11 5BD,0
2025-05-01 03:00:00,W12 7JR,16
2025-07-11 07:00:00,NW3 3AG,4
2025-06-05 16:00:00,E1W 2BD,1
2025-06-16 12:00:00,NW10 2UY,1
2025-06-01 09:00:00,N7 9HD,2
2025-05-06 18:00:00,SE4 2NX,5
2025-07-30 21:00:00,SW19 4ST,11
2025-05-15 16:00:00,SW3 3PW,0
2025-06-21 15:00:00,EC1Y 8RS,25
2025-07-01 10:00:00,UB8 2PN,3
2025-05-08 22:00:00,N16 6HX,17
2025-05-17 18:00:00,SE18 1SB,3
2025-05-07 13:00:00,SE1 5SN,3
2025-05-27 20:00:00,HA2 7HA,2
2025-06-04 21:00:00,W1T 4SW,3
2025-07-19 18:00:00,N15 3HR,5
2025-06-14 01:00:00,E2 8RA,4
2025-07-31 11:00:00,TW11 8HG,0
2025-07-27 12:00:00,W1R 0BJ,2
2025-05-20 14:00:00,SE8 3PL,4
2025-05-27 22:00:00,NW1 1ST,4
2025-05-05 13:00:00,EN3 5QW,2
2025-07-20 09:00:00,SE1 6TQ,2
2025-06-25 23:00:00,NW1 2FB,1
2025-07-03 08:00:00,SE1 1RH,2
2025-05-30 23:00:00,WC1B 3RN,18
2025-06-12 21:00:00,NW2 4LW,21
2025-05-19 08:00:00,E1W 2NT,17
2025-07-01 17:00:00,BR1 4NA,2
2025-07-22 20:00:00,W2 6HN,10
2025-05-28 06:00:00,HA8 9XR,2
2025-07-29 17:00:00,SE12 0AB,1
2025-05-07 11:00:00,N22 5NL,2
2025-07-07 22:00:00,E6 4YT,13
2025-07-05 14:00:00,TW7 4DW,17
2025-05-27 01:00:00,HA8 9XR,0
2025-07-17 07:00:00,N5 1SB,2
2025-07-14 20:00:00,DA16 3HB,0
2025-07-11 22:00:00,W3 6LQ,20
2025-05-10 16:00:00,NW6 4LY,0
2025-07-03 22:00:00,SW18 3BJ,1
2025-06-17 15:00:00,IG11 8EE,4
2025-06-16 04:00:00,NW5 4QP,3
2025-06-08 01:00:00,TW5 0LX,4
2025-07-21 16:00:00,WC1E 7DJ,20
2025-07-14 06:00:00,NW10 1TE,20
2025-06-07 05:00:00,NW10 9AB,5
2025-05-24 20:00:00,CR0 1TH,23
2025-06-04 13:00:00,UB5 6LT,17
2025-07-17 12:00:00,E15 2DH,0
2025-05-22 15:00:00,SE15 3UA,2
2025-06-01 15:00:00,EC1A 2DE,19
2025-05-04 21:00:00,N1 4BU,3
2025-06-19 17:00:00,N1 6TL,5
2025-07-06 02:00:00,E12 5DB,2
2025-06-06 18:00:00,E16 2TE,5
2025-05-02 14:00:00,SM4 5RU,4
2025-06-05 22:00:00,NW3 4PH,1
2025-06-24 09:00:00,E3 3YJ,15
2025-07-17 05:00:00,N4 2BQ,5
2025-06-25 15:00:00,N1 7RX,0
2025-07-25 21:00:00,WC1N 2BQ,0
2025-07-04 12:00:00,E17 4AG,18
2025-07-10 21:00:00,N17 9NU,2
2025-06-05 18:00:00,TW1 1HR,18
2025-05-18 21:00:00,SW1P 2NS,2
2025-07-11 22:00:00,E11 1HG,13
2025-05-19 17:00:00,N15 5DJ,1
2025-06-05 18:00:00,E1 5LE,5
2025-05-17 07:00:00,NW1 1LD,3
2025-06-01 19:00:00,N4 3BE,13
2025-07-15 05:00:00,N15 6DR,3
2025-07-18 04:00:00,IG11 9TJ,13
2025-06-12 13:00:00,SE16 7BB,3
2025-05-25 02:00:00,NW1 0AB,20
2025-06-02 10:00:00,SW4 8AA,3
2025-06-19 11:00:00,WC2N 5NT,4
2025-06-17 04:00:00,TW11 8RD,2
2025-06-06 09:00:00,W1V 8HT,4
2025-05-23 11:00:00,UB6 9PY,5
2025-06-28 04:00:00,E17 7GD,4
2025-07-10 10:00:00,E9 6RH,19
2025-05-07 00:00:00,SW7 3BQ,13
2025-07-10 16:00:00,W1M 1LA,7
2025-07-02 13:00:00,HA8 7TA,2
2025-07-19 03:00:00,SW7 4ND,0
2025-06-06 14:00:00,E8 3FS,4
2025-05-27 11:00:00,UB1 1DE,1
2025-06-04 20:00:00,SW19 7DU,19
2025-06-18 17:00:00,SW11 3HL,3
2025-07-16 03:00:00,SE1 7NT,20
2025-05-31 11:00:00,N1 8HR,5
2025-07-17 19:00:00,SW1V 4QZ,2
2025-06-29 16:00:00,E14 0DF,18
2025-06-27 13:00:00,NW10 2UY,5
2025-07-15 23:00:00,N19 3NL,7
2025-06-06 23:00:00,NW7 3JN,3
2025-05-10 10:00:00,SW19 6LY,5
2025-07-10 12:00:00,SW17 0RL,23
2025-05-16 09:00:00,E8 3FS,0
2025-05-15 04:00:00,BR3 3BT,0
2025-07-14 15:00:00,SW16 1LZ,20
2025-05-07 14:00:00,N4 2LR,3
2025-06-26 00:00:00,NW11 7RN,1
2025-07-23 02:00:00,SE14 6FQ,4
2025-07-12 09:00:00,HA8 8YE,3
2025-06-08 01:00:00,TW12 3RD,3
2025-06-03 08:00:00,E14 0HT,25
2025-07-20 08:00:00,WC1A 1BL,1
2025-07-04 02:00:00,TW12 1NJ,0
2025-06-02 18:00:00,SW5 9SJ,8
2025-05-05 16:00:00,NW1 6UB,2
2025-05-06 01:00:00,E20 1EG,2
2025-07-11 06:00:00,E9 6ZZ,0
2025-07-01 03:00:00,SW10 0LD,10
2025-06-04 10:00:00,SW13 9HP,5
2025-06-02 17:00:00,E1 6FL,4
2025-06-09 17:00:00,E2 0EF,5
2025-05-13 19:00:00,SE13 6AW,20
2025-07-12 10:00:00,SE8 5SE,2
2025-05-06 09:00:00,SE15 2DL,4
2025-07-24 16:00:00,SE18 5EJ,4
2025-07-06 02:00:00,E1 9HD,1
2025-06-30 18:00:00,SE1 8BB,1
2025-06-07 14:00:00,NW3 1NX,2
2025-05-26 13:00:00,W12 9JR,4
2025-06-02 22:00:00,N19 4QA,2
2025-07-05 18:00:00,NW10 3RF,4
2025-06-09 03:00:00,NW2 2PF,0
2025-07-29 23:00:00,SE1 5ZZ,4
2025-05-19 01:00:00,SW8 4BT,1
2025-05-23 05:00:00,SW3 1NL,15
2025-07-30 12:00:00,SE1 4BH,2
2025-07-17 17:00:00,CR9 1BJ,5
2025-07-07 00:00:00,UB2 5NA,0
2025-05-08 07:00:00,W1Y 4EL,0
2025-06-08 16:00:00,W7 1AB,24
2025-07-10 17:00:00,EC2M 5TX,1
2025-05-08 20:00:00,SE10 0HX,4
2025-05-15 19:00:00,IG11 0SJ,1
2025-07-25 05:00:00,E13 9JF,3
2025-07-27 00:00:00,IG3 9QE,2
2025-06-26 18:00:00,E1 6HQ,5
2025-07-03 00:00:00,WC1E 6BS,8
2025-06-14 20:00:00,W2 3QJ,5
2025-07-20 08:00:00,E17 9PR,4
2025-06-25 08:00:00,SE10 9ED,6
2025-05-18 23:00:00,TW8 8QG,1
2025-05-05 04:00:00,NW10 8RJ,1
2025-07-15 23:00:00,W2 4NN,25
2025-05-01 11:00:00,SE17 1EZ,4
2025-05-28 19:00:00,CR4 2BW,16
2025-06-13 23:00:00,E1 4DT,16
2025-05-30 20:00:00,E10 5PW,16
2025-07-23 07:00:00,SE1 0JL,5
2025-05-08 23:00:00,SW15 1HN,1
2025-05-24 03:00:00,SW5 0PY,0
2025-06-05 06:00:00,E1 6HE,21
2025-07-27 13:00:00,EC1R 3HB,2
2025-07-13 00:00:00,WC2H 7AB,1
2025-07-27 19:00:00,NW1 0RG,4
2025-05-23 09:00:00,E3 3DD,16
2025-07-17 16:00:00,E17 9QW,1
2025-06-05 00:00:00,WC2E 7LT,4
2025-06-02 06:00:00,N8 0ND,0
2025-07-27 07:00:00,UB5 4PA,18
2025-06-09 08:00:00,SE1 4UH,4
2025-07-11 03:00:00,SE1 3SJ,0
2025-05-25 03:00:00,N1 4SQ,11
2025-06-21 05:00:00,IG2 7SH,2
2025-05-23 10:00:00,E2 9PX,1
2025-06-07 23:00:00,E15 1SW,2
2025-07-01 11:00:00,E17 8JU,0
2025-06-08 00:00:00,NW8 8PT,2
2025-07-29 22:00:00,EN3 4LE,23
2025-05-30 01:00:00,SE1 5RB,2
2025-07-26 08:00:00,SE13 6RX,0
2025-07-07 03:00:00,EN5 5UX,5
2025-05-29 19:00:00,NW1 7AY,3
2025-06-11 00:00:00,EN1 4PH,14
2025-07-01 08:00:00,N5 2BA,4
2025-05-17 07:00:00,E6 3BA,20
2025-06-16 15:00:00,TW3 3QN,5
2025-06-24 06:00:00,W1K 6JJ,23
2025-05-21 18:00:00,E9 5AH,3
2025-05-01 07:00:00,E15 2DH,5
2025-07-07 10:00:00,IG11 0SJ,6
2025-07-26 17:00:00,HA1 2FT,19
2025-06-01 22:00:00,NW10 1RH,3
2025-07-19 15:00:00,HA2 9AH,1
2025-07-03 04:00:00,TW5 0EX,22
2025-06-18 07:00:00,UB3 3EN,0
2025-05-12 11:00:00,N15 5DB,21
2025-07-10 17:00:00,N1 6QT,17
2025-06-10 21:00:00,W2 4LY,13
2025-06-03 13:00:00,EN1 1QZ,20
2025-07-14 09:00:00,SW19 7QA,24
2025-07-16 19:00:00,W1U 4HF,1
2025-07-25 18:00:00,WC2H 7BE,23
2025-05-13 23:00:00,E2 9QP,6
2025-06-23 19:00:00,SE6 2PT,4
2025-05-25 15:00:00,EC1V 3RP,0
2025-06-01 23:00:00,W1W 6HF,0
2025-07-22 21:00:00,IG1 2XB,1
2025-07-31 22:00:00,E2 8BZ,1
2025-05-02 10:00:00,W9 1TA,1
2025-07-18 12:00:00,SE16 4HL,4
2025-05-05 19:00:00,SW1P 2HX,5
2025-06-16 16:00:00,NW8 8JY,22
2025-07-29 08:00:00,E16 2RB,2
2025-05-27 15:00:00,KT2 5SL,0
2025-06-28 12:00:00,W7 1AB,18
2025-05-05 12:00:00,W1K 5HJ,2
2025-06-26 21:00:00,E9 5NR,4
2025-07-02 20:00:00,W10 6TN,1
2025-07-17 19:00:00,NW2 6EN,8
2025-05-03 06:00:00,SE1 6DH,5
2025-06-07 18:00:00,W1T 2BY,5
2025-07-25 10:00:00,HA3 8RS,18
2025-07-24 14:00:00,SW1H 0BD,1
2025-07-06 05:00:00,HA3 8BT,5
2025-07-09 09:00:00,E12 6TL,5
2025-06-22 14:00:00,SW1A 1LP,2
2025-05-25 03:00:00,UB5 5SJ,1
2025-05-19 17:00:00,N1 9QQ,0
2025-07-21 10:00:00,RM1 3EL,5
2025-07-25 01:00:00,NW2 3AJ,1
2025-06-10 12:00:00,SW1V 1SN,23
2025-07-26 08:00:00,NW2 7BS,4
2025-06-10 09:00:00,N17 6QT,1
2025-05-28 14:00:00,N14 5JR,15
2025-07-24 16:00:00,CR4 2FG,6
2025-06-12 23:00:00,WC1X 8RA,5
2025-06-26 16:00:00,UB4 9LZ,14
2025-06-20 08:00:00,RM9 6EF,21
2025-05-30 00:00:00,W1K 5HJ,4
2025-05-05 05:00:00,SW13 9AD,1
2025-07-18 10:00:00,N4 1QG,2
2025-07-14 09:00:00,E13 8BF,0
2025-06-10 21:00:00,SE1 5YL,15
2025-05-08 03:00:00,W14 9ED,3
2025-06-25 04:00:00,SM3 9NJ,2
2025-06-05 09:00:00,W1P 0DL,19
2025-07-07 19:00:00,E1 7HU,1
2025-05-28 11:00:00,NW5 1PR,8
2025-05-03 10:00:00,SW5 9HG,3
2025-06-11 04:00:00,E8 3QS,3
2025-05-12 10:00:00,SW12 9QW,4
2025-07-28 06:00:00,IG6 1DB,3
2025-07-30 16:00:00,E1 6HE,0
2025-07-22 10:00:00,SW16 5BS,15
2025-07-23 03:00:00,IG11 8DR,13
2025-05-11 01:00:00,WC1N 1HT,5
2025-05-03 15:00:00,SE1 7SG,2
2025-07-19 00:00:00,UB1 3AF,0
2025-07-30 15:00:00,N8 8QE,1
2025-07-06 03:00:00,NW3 4UL,2
2025-06-26 21:00:00,NW3 3PG,4
2025-05-27 21:00:00,EC1V 4NQ,6
2025-06-27 04:00:00,SW6 2SE,1
2025-07-09 14:00:00,N6 5QU,3
2025-06-08 21:00:00,SW17 8AU,18
2025-05-05 12:00:00,SE1 5DZ,7
2025-06-02 05:00:00,SW6 5LL,3
2025-05-18 02:00:00,SE1 3NH,4
2025-05-13 09:00:00,E15 4PP,0
2025-07-13 22:00:00,W5 4QX,10
2025-07-04 18:00:00,E1 4GR,11
2025-07-24 12:00:00,RM8 2FA,22
2025-06-26 08:00:00,EN3 7UJ,20
2025-06-02 04:00:00,SW16 6FQ,5
2025-06-23 16:00:00,SE13 5JZ,7
2025-06-21 22:00:00,W13 8HY,22
2025-06-08 01:00:00,SE14 5DX,5
2025-06-05 00:00:00,SW18 4LE,11
2025-05-21 07:00:00,E7 8QQ,0
2025-05-14 05:00:00,KT1 3GW,16
2025-05-30 13:00:00,W2 1NY,0
2025-06-08 04:00:00,E11 3AQ,2
2025-07-26 13:00:00,SW1X 9DH,1
2025-07-23 18:00:00,E14 6DR,1
2025-06-29 21:00:00,E14 0HT,2
2025-07-10 05:00:00,SW1X 7AY,20
2025-06-25 00:00:00,HA2 8JB,0
2025-07-15 15:00:00,N1 6DF,13
2025-07-23 09:00:00,UB1 3AX,2
2025-06-08 08:00:00,SW17 9TD,16
2025-05-26 12:00:00,SE8 5PQ,14
2025-05-02 18:00:00,EC1R 1XA,1
2025-05-12 11:00:00,W1K 2HP,2
2025-05-21 15:00:00,E15 1UF,2
2025-05-24 04:00:00,NW11 7RT,0
2025-05-21 09:00:00,EC2A 4PQ,22
2025-07-11 00:00:00,SE16 7AR,2
2025-06-13 09:00:00,SE20 8TS,3
2025-07-26 15:00:00,W2 6JH,0
2025-07-23 20:00:00,BR7 6RD,8
2025-05-19 23:00:00,E5 8SQ,14
2025-06-05 13:00:00,UB3 2DJ,21
2025-07-05 18:00:00,NW2 2PF,15
2025-05-31 02:00:00,W1T 3QJ,18
2025-07-12 05:00:00,NW2 6UB,3
2025-06-09 16:00:00,N1 5EN,3
2025-06-04 13:00:00,SE1 5YL,2
2025-07-11 13:00:00,EC1A 7PH,14
2025-05-05 16:00:00,UB6 8LW,1
2025-07-09 16:00:00,E1 5AQ,5
2025-07-26 23:00:00,SW9 9RA,6
2025-07-09 07:00:00,HA3 7FD,12
2025-06-03 12:00:00,W6 8PN,0
2025-05-05 19:00:00,WC2E 9FE,17
2025-05-13 05:00:00,E5 0EX,24
2025-05-03 04:00:00,SE13 6BT,1
2025-06-16 12:00:00,W2 1DF,0
2025-05-08 14:00:00,SW3 1PY,4
2025-07-21 12:00:00,E13 9AP,5
2025-06-09 14:00:00,E10 5NR,4
2025-07-06 00:00:00,SW8 1NZ,1
2025-07-27 18:00:00,TW3 1JQ,0
2025-05-06 15:00:00,WC1H 8BX,1
2025-06-28 08:00:00,HA1 3DR,2
2025-06-17 09:00:00,N17 9EE,3
2025-07-04 12:00:00,NW3 3AG,15
2025-07-15 12:00:00,IG6 1DB,5
2025-06-06 16:00:00,E5 0RD,22
2025-06-13 10:00:00,N7 7QZ,2
2025-07-21 23:00:00,SW3 3PU,5
2025-06-25 05:00:00,N16 5TD,3
2025-06-27 11:00:00,W2 6LH,4
2025-07-13 16:00:00,TW4 7NE,0
2025-05-20 06:00:00,SW8 3JL,4
2025-07-15 08:00:00,HA2 7BU,3
2025-07-02 09:00:00,SE25 4FQ,1
2025-05-24 08:00:00,SE16 2UL,16
2025-07-12 09:00:00,N1 6RP,13
2025-05-17 05:00:00,NW10 7LW,24
2025-06-07 10:00:00,E17 8DY,2
2025-07-19 00:00:00,EN3 4JN,13
2025-06-03 17:00:00,NW10 0BU,2
2025-07-26 18:00:00,W1J 8BE,3
2025-05-19 21:00:00,BR1 1TP,2
2025-05-09 03:00:00,SE6 4PJ,0
2025-06-29 06:00:00,SE1 7QN,5
2025-07-24 04:00:00,W1H 1NU,4
2025-06-20 23:00:00,SE5 9LH,0
2025-06-19 21:00:00,IG11 9HE,2
2025-06-23 08:00:00,SE1 7TN,3
2025-07-09 00:00:00,IG3 9SN,20
2025-07-20 17:00:00,SW16 1QW,2
2025-05-22 13:00:00,NW8 8PQ,12
2025-06-18 18:00:00,N8 9HR,4
2025-05-17 13:00:00,NW6 7HT,24
2025-05-28 16:00:00,E2 0JA,18
2025-06-10 21:00:00,KT3 3QH,0
2025-06-17 14:00:00,WC2H 7AB,2
2025-06-20 03:00:00,SE6 4QD,2
2025-06-14 18:00:00,HA5 1AE,5
2025-07-13 23:00:00,W2 1HP,2
2025-07-27 23:00:00,UB1 1LN,5
2025-07-01 00:00:00,UB7 7ND,2
2025-07-23 13:00:00,SE13 7ES,18
2025-05-20 15:00:00,W14 9HT,1
2025-07-10 17:00:00,N1 2LF,9
2025-05-10 07:00:00,SW11 5AG,3
2025-07-23 00:00:00,SE27 9DR,5
2025-05-16 12:00:00,E7 8DD,1
2025-06-24 20:00:00,N22 4HL,1
2025-05-13 11:00:00,W8 7LU,0
2025-06-06 01:00:00,SE5 7SU,3
2025-05-20 07:00:00,W2 6LQ,3
2025-06-28 15:00:00,SW3 3AU,8
2025-05-10 09:00:00,SW15 2JH,13
2025-05-26 09:00:00,UB3 3BT,3
2025-06-01 02:00:00,TW4 7BS,3
2025-07-05 04:00:00,W2 6ES,2
2025-06-19 05:00:00,SE1 3AH,7
2025-06-15 16:00:00,TW3 1JZ,2
2025-06-12 12:00:00,SE6 4AH,4
2025-06-13 06:00:00,W6 7LU,3
2025-07-08 12:00:00,W5 4QJ,5
2025-06-06 16:00:00,UB3 2HZ,1
2025-05-07 01:00:00,SE5 0BD,4
2025-05-10 04:00:00,SW2 5NA,0
2025-07-23 09:00:00,SE10 0QJ,3
2025-07-13 19:00:00,E17 4LP,12
2025-07-07 09:00:00,SE11 4TZ,5
2025-06-14 02:00:00,N17 9JB,5
2025-07-25 16:00:00,WC2B 4BW,1
2025-07-24 23:00:00,SE1 7TN,5
2025-05-18 09:00:00,SW1A 1BG,21
2025-05-13 15:00:00,CR0 6RW,4
2025-06-25 14:00:00,SM6 0RX,3
2025-07-25 10:00:00,SE1 1UL,3
2025-07-31 02:00:00,NW6 1SS,0
2025-07-14 16:00:00,W1V 2BP,15
2025-05-15 16:00:00,UB4 8PY,5
2025-06-20 04:00:00,SE26 4NY,1
2025-06-30 18:00:00,IG2 7RB,2
2025-06-29 09:00:00,SE1 9JF,2
2025-07-01 21:00:00,SE14 6HZ,5
2025-06-06 22:00:00,NW3 2LU,0
2025-05-10 06:00:00,SW19 2UN,0
2025-06-15 13:00:00,NW6 2BX,2
2025-07-12 02:00:00,NW8 8JY,1
